m/z,RT [min],Name,Tags,Formula,MS/MS Verified,Annot. Source: mzCloud Search,Annot. Source: mzVault Search,Annot. Source: ChemSpider Search,Annot. Source: MassList Search,Annot. DeltaMass [ppm],Calc. MW,Area (Max.),Mass List Match: Endogenous Metabolites database 4400 compounds,Mass List Match: CD_MassList_RP_V1,MS2,Reference Ion,Blank 01,Blank 02,QC 01 RP Pos,QC 02 RP Pos,Foston_In_1-A_Met_LC_RP_Pos(F3),Foston_In_1-B_Met_LC_RP_Pos(F4),Foston_In_1-C_Met_LC_RP_Pos(F5),Foston_In_1-D_Met_LC_RP_Pos(F6),Foston_In_1-E_Met_LC_RP_Pos(F7),Foston_In_1-F_Met_LC_RP_Pos(F8),Foston_In_1-G_Met_LC_RP_Pos(F9),Foston_In_1-H_Met_LC_RP_Pos(F10),Foston_In_1-I_Met_LC_RP_Pos(F11),Foston_In_1-J_Met_LC_RP_Pos(F12),Foston_In_1-K_Met_LC_RP_Pos(F13),Foston_In_1-L_Met_LC_RP_Pos(F14),Foston_In_4-A_Met_LC_RP_Pos(F15),Foston_In_4-B_Met_LC_RP_Pos(F16),Foston_In_4-C_Met_LC_RP_Pos(F17),Foston_In_4-D_Met_LC_RP_Pos(F18),Foston_In_4-E_Met_LC_RP_Pos(F19),Foston_In_4-F_Met_LC_RP_Pos(F20),Foston_In_4-G_Met_LC_RP_Pos(F21),Foston_In_4-H_Met_LC_RP_Pos(F22),Foston_In_4-I_Met_LC_RP_Pos(F23),Foston_In_4-J_Met_LC_RP_Pos(F24),Foston_In_4-K_Met_LC_RP_Pos(F25),Foston_In_4-L_Met_LC_RP_Pos(F26)
171.10129,6.314,mz_171.1013 RT_6.31,MS2 available,,,No results,No results,Unused,Unused,,188.10459,3088230.505,Single match found,Single match found,DDA for preferred ion,[M+H-H2O]+1,822174.893,757417.3485,2226615.906,1767505.215,2812838.167,3088230.505,2138138.722,2503053.745,2011652.439,2139438.463,1131234.228,1139837.115,1302396.766,1243451.626,1257234.059,1308540.746,1608667.737,1821671.79,1419457.144,1895977.116,1878857.835,1821410.753,1310936.946,1172057.129,1044093.23,1204856.701,1304575.029,1367861.363
175.10706,0.978,mz_175.1071 RT_0.98,MS2 available,C7 H11 N O3,,No results,No results,Not the top hit,Full match,-4.16,157.07324,17748188.36,Multiple matches found,No matches found,DDA for preferred ion,[M+NH4]+1,7514.913683,6904.878655,98137.56692,93225.75943,11182245.72,8199226.572,10031083.62,17417576.4,17748188.36,17498998.52,2862072.596,3228953.019,3619079.436,3168142.634,3520188.698,3517512.192,2254098.473,2650621.459,1950012.259,3417018.539,3281227.576,3253252.505,4194715.353,4156571.827,3363682.557,2945632.424,4523360.362,3003332.086
175.10728,1.27,mz_175.1073 RT_1.27,MS2 available,,,No results,No results,Unused,Unused,,157.07345,350932.8059,Multiple matches found,No matches found,DDA for preferred ion,[M+NH4]+1,6436.77086,6473.462573,112607.0458,96854.54976,140615.255,172371.2066,163810.5747,342251.7399,329335.5571,348602.0286,172314.8428,279461.5404,252240.531,218061.7172,307329.7078,290702.593,117452.9096,111615.3211,144297.9244,283047.8996,257797.5926,233556.6874,250031.198,232729.4122,188769.4408,332919.3384,350932.8059,307594.5297
177.05435,8.616,mz_177.0544 RT_8.62,MS2 available,C10 H8 O3,,Partial match,No results,Partial match,Full match,-1.52,176.04708,14962552.39,Multiple matches found,No matches found,DDA for preferred ion,[M+H]+1,1230760.189,1275460.539,1444909.068,1446808.394,1444854.123,1045866.393,1173492.753,1291558.04,3423909.835,1261576.383,1726574.398,1756297.023,1086062.884,4360891.846,1661789.984,1961849.595,7659040.435,1214918.851,7915711.149,6365364.205,6489220.135,1406161.904,1465365.158,1139783.471,1165368.17,6889286.622,14962552.39,8032830.593
177.07551,5.157,mz_177.0755 RT_5.16,MS2 available,,,No results,No results,Unused,Unused,,176.06824,1270532.86,Multiple matches found,No matches found,DDA for preferred ion,[M+H]+1,7610.336338,7517.721693,8680.691298,8626.441137,8101.192048,8383.187859,8066.931665,471105.7559,593398.0977,364591.7833,8427.062692,7987.718268,8085.148419,311819.1126,211556.4783,241443.3758,921429.3955,1270532.86,895625.0927,492686.4133,486388.6186,420302.7616,560906.447,460559.7881,350970.8201,240262.8373,284300.821,203293.2045
177.94782,1.209,mz_177.9478 RT_1.21,MS2 available,,,No results,No results,No results,No results,,194.95113,675916.801,No matches found,No matches found,DDA for other ion,[M+H-H2O]+1,8389.238277,8318.317123,14795.18653,14920.33042,415727.55,375977.3022,292082.1243,533910.183,378076.416,510096.4593,290148.1178,312604.231,292806.3054,528359.7421,536972.9484,390081.5502,479213.6821,256975.8365,350860.0084,385172.9914,385235.0972,551130.4755,487891.6003,664640.8608,675916.801,493872.0336,406252.5016,617763.1071
177.94784,1.207,mz_177.9478 RT_1.21,MS2 available,,,No results,No results,No results,No results,,176.94057,675916.801,No matches found,No matches found,DDA for preferred ion,[M+H]+1,8901.920326,8826.665047,15699.34806,15832.13973,415727.55,375977.3022,292082.1243,533910.183,375386.5096,510096.4593,290148.1178,312604.231,292806.3054,528359.7421,536972.9484,390081.5502,479213.6821,256975.8365,350860.0084,385172.9914,385235.0972,551130.4755,487891.6003,664640.8608,675916.801,493872.0336,409255.6851,617763.1071
181.02578,1.33,mz_181.0258 RT_1.33,MS2 available,,,No results,No results,No results,No results,,180.01853,1260355.659,No matches found,No matches found,DDA for preferred ion,[M+H]+1,30282.75842,93802.61258,32723.41871,34499.15049,479764.6857,218744.9955,127594.0103,1260355.659,263145.3634,368751.153,683763.3747,297524.153,263757.1231,260489.5293,300360.4723,228808.1004,546119.6163,375040.7446,339134.4737,408471.5255,323855.6194,408630.2843,376466.3124,703672.9128,349843.7142,213068.3512,398053.2462,339907.5279
181.03658,0.936,mz_181.0366 RT_0.94,MS2 available,,,No results,No results,No results,No results,,158.04728,14712180.63,No matches found,No matches found,DDA for preferred ion,[M+Na]+1,61716.77346,4856.873357,69876.49075,76505.23876,10509169.07,1436863.53,1062930.056,2469642.474,2670742.468,3475318.072,2994511.843,2743398.142,8076567.411,12298301.8,6074599.437,5629358.916,3721684.662,3797635.906,1905735.747,2821270.143,14185995.7,4199089.172,2944084.727,6284413.297,3282887.55,8122829.295,14712180.63,11387674.81
181.09662,0.86,mz_181.0966 RT_0.86,MS2 available,,,No results,No results,Unused,Unused,,163.06283,1171232.274,Single match found,No matches found,DDA for other ion,[M+NH4]+1,8695.863147,8601.21843,11029.90368,8761.531855,440132.7034,355534.6764,447848.3472,940753.3172,1171232.274,794609.7733,614433.6918,432079.015,585074.9961,998854.1876,736580.4568,726004.4273,393357.2259,484508.3922,426652.3036,798464.556,545399.482,610140.4175,312191.2446,355151.0493,238987.5916,425437.9049,466624.4405,322133.5799
182.08073,1.272,mz_182.0807 RT_1.27,MS2 available,,,Unused,No results,Unused,Unused,,164.0469,53000075.14,Multiple matches found,No matches found,DDA for preferred ion,[M+NH4]+1,9261.726314,7184.289939,124972.0157,107489.7954,17728482.64,15802389.59,12299847.37,18376540.05,21567507.93,8698499.946,16167092.72,21554845.91,12980167.05,44826429.42,43325593,47870399,7420148.532,5545073.297,4833358.737,46330232.84,53000075.14,51696341.17,12590259.65,11200145.14,7921715.255,24541399.41,32158090.65,19919289.55
182.96196,0.811,mz_182.962 RT_0.81,MS2 available,,,No results,No results,No results,No results,,199.96523,9530800.044,No matches found,No matches found,DDA for preferred ion,[M+H-H2O]+1,527151.9568,197353.1493,442898.4418,548575.8283,694746.4903,602742.9763,745614.8114,679168.8027,720729.8663,515276.2576,935769.8095,903552.4115,1072761.149,705230.63,1074664.416,1019249.692,6846556.747,2523078.981,2336115.448,4376361.6,3509927.905,4499622.948,9530800.044,8811137.274,7996081.835,1089323.697,1506575.973,1893194.569
185.06828,0.878,mz_185.0683 RT_0.88,MS2 available,,,No results,No results,No results,No results,,184.06099,2118427.331,No matches found,No matches found,DDA for preferred ion,[M+H]+1,6888.767127,6813.790624,75860.70129,36059.11338,672554.0545,595858.7659,675929.5373,1477239.93,1961076.315,1517746.046,413702.7702,389987.0082,284385.0495,2118427.331,1290985.765,1311536.923,493461.1253,797543.0935,521902.9816,1628576.654,1451242.723,1599526.207,363678.0882,305550.3722,207240.0396,609015.9731,647919.0692,554231.6701
186.07544,0.985,mz_186.0754 RT_0.99,MS2 available,C8 H11 N O4,,No results,No results,Full match,No results,-3.48,185.06816,1304341.777,No matches found,No matches found,DDA for preferred ion,[M+H]+1,10404.14204,9868.581094,135868.1188,138876.0216,780891.9696,691339.6167,696241.8122,319297.4454,293100.5495,409285.4258,1304341.777,1057945.324,1218315.39,226424.4347,232851.4803,197608.6708,629134.1799,865388.4609,764358.4702,356358.7043,307123.9636,204812.3389,277088.8341,250428.0235,236172.9378,226620.9249,249050.5919,231684.5542
186.07578,1.191,mz_186.0758 RT_1.19,MS2 available,C8 H11 N O4,,Invalid mass,No results,Full match,No results,-1.66,185.0685,2073913.82,No matches found,No matches found,DDA for preferred ion,[M+H]+1,9748.734027,9758.179649,18490.59471,17338.20498,1702263.344,1727715.741,2073913.82,1871888.344,1889841.808,1784095.838,1488426.031,2010473.826,1220923.551,1072192.151,1489331.73,1373197.079,1610484.668,1342206.084,951899.4645,1064777.667,1074798.638,761200.9904,553888.4598,1078016.511,1116953.917,912160.0573,1371857.217,1183860.394
186.07588,1.362,mz_186.0759 RT_1.36,MS2 available,,,No results,No results,Unused,Unused,,203.07917,1549760.294,Single match found,No matches found,DDA for preferred ion,[M+H-H2O]+1,11081.96885,11404.46232,49922.56487,49434.76415,383799.6581,333714.0521,369754.7254,130349.0396,157712.9017,145459.6851,619575.2741,439495.1569,608722.64,93777.74701,96945.78861,134750.798,236231.5659,245553.0561,241007.678,147175.367,126638.9805,160686.1696,1549760.294,161956.3765,116413.681,110065.4298,136433.2128,87773.14499
186.10534,0.991,mz_186.1053 RT_0.99,MS2 available,,,Unused,No results,No results,No results,,185.09807,6368342.488,No matches found,No matches found,DDA for preferred ion,[M+H]+1,6669.434682,6599.967826,86764.99368,89109.02616,1558921.443,1511400.625,1315858.873,6115805.048,6368342.488,5639419.807,295827.0524,172971.4433,196159.5883,1686816.614,786534.6398,733439.6925,4742741.245,4584329.576,4624923.184,849762.3176,722867.0925,1380120.589,604584.0472,452339.9984,390437.9331,130349.7897,150800.8984,171427.3864
187.09383,1.81,mz_187.0938 RT_1.81,MS2 available,,,No results,No results,Unused,No results,,164.10461,766954.1008,No matches found,No matches found,DDA for other ion,[M+Na]+1,15605.59324,15563.84562,57758.8943,43089.39497,562093.1369,440977.6208,515868.0317,631301.7572,464576.2736,535185.7276,382508.1722,688351.0196,559306.5522,554061.1859,344992.6991,684455.2283,546264.1333,65145.94248,637620.5436,616036.5931,398909.469,407295.4654,671436.0568,766954.1008,608337.4284,512473.0773,620769.5564,499881.2561
187.11143,8.701,mz_187.1114 RT_8.7,MS2 available,C13 H16 O2,,No results,No results,Full match,No results,-1.52,204.11472,1739380.951,No matches found,No matches found,DDA for preferred ion,[M+H-H2O]+1,7718.224658,9529.160044,10350.7272,11803.98987,1254763.839,1042809.336,1362890.289,1048644.519,1560887.366,870066.5772,1739380.951,1432660.846,1478477.432,1259715.875,1258085.369,1284751.161,758060.7653,1055378.472,1179717.964,728850.5622,815725.2507,780783.3113,1069808.157,590116.012,453383.38,858858.4382,1152351.782,826327.6669
188.09139,1.327,mz_188.0914 RT_1.33,MS2 available,,,Unused,No results,Unused,Unused,,187.08408,428619.5365,Multiple matches found,No matches found,DDA for preferred ion,[M+H]+1,8385.399219,8447.425496,29379.82546,49502.0042,338541.6791,348867.2266,385128.3888,428619.5365,344483.1768,349968.4267,201949.0764,169153.4479,246403.188,217500.7703,137587.3661,193367.6,73069.34474,100364.1307,59834.98108,10558.12308,19286.32275,17264.54562,19320.21934,22003.26042,9228.329067,126175.1178,172177.6025,60311.35102
190.11788,0.974,mz_190.1179 RT_0.97,MS2 available,,,Unused,No results,Unused,Unused,,172.08407,31749587.24,Multiple matches found,No matches found,DDA for preferred ion,[M+NH4]+1,7125.569486,6547.14009,93053.10503,95113.15189,27284420.9,30737087.85,31749587.24,12108510.31,15046279.57,11096774.96,7376878.177,7771665.476,8600261.745,8369067.592,3149706.719,4147524.572,12975864.01,14479245.77,11319435.73,7461684.443,6366733.535,8019815.49,4376659.525,5285499.463,3961452.039,2001249.48,3297364.002,2805754.863
191.0676,5.555,mz_191.0676 RT_5.56,MS2 available,,,No results,No results,No results,No results,,190.06036,929320.3897,No matches found,No matches found,DDA for preferred ion,[M+H]+1,67480.97398,194301.3451,68441.79766,67321.66911,929320.3897,748469.9561,822443.9562,609678.4456,698199.7099,379631.2682,540811.0012,485670.0184,538480.9313,553143.9583,448224.4421,576491.3995,521087.8583,667270.1425,568246.6243,600468.6105,709737.433,719449.2423,800288.1863,702839.65,578115.3562,526213.091,751018.6213,671578.3659
192.1016,5.792,mz_192.1016 RT_5.79,MS2 available,C11 H13 N O2,,No results,No results,Full match,No results,-1.6,191.09432,680040.1711,No matches found,No matches found,DDA for preferred ion,[M+H]+1,7326.108443,7675.51045,31227.22862,25319.70394,508087.1404,408707.3251,680040.1711,363388.8512,398774.2584,298104.0421,353018.509,421575.8401,457464.8147,325266.177,380702.4181,406275.0283,284872.9425,294241.2736,306739.6785,370908.9358,562417.6628,376355.5925,561945.7852,462078.8953,368868.8859,421107.8297,512894.0756,539233.9559
193.08334,5.347,mz_193.0833 RT_5.35,MS2 available,C9 H14 O3,,No results,No results,Full match,No results,-1.52,170.09404,4831362.648,No matches found,No matches found,DDA for preferred ion,[M+Na]+1,878498.9087,513483.6607,4274598.676,4831362.648,884264.4667,961733.4515,847374.0281,890666.5027,1004545.652,851221.5494,1166628.684,1157662.345,1033165.143,1231868.154,980312.5348,1191071.026,1100540.302,1013227.647,1117831.903,1028956.725,1112935.106,1097523.691,1098044.945,1187190.006,1046453.097,1007175.568,1033931.646,1018578.995
193.92023,1.204,mz_193.9202 RT_1.2,MS2 available,,,No results,No results,No results,No results,,210.92349,500094.6309,No matches found,No matches found,DDA for other ion,[M+H-H2O]+1,9564.963457,9484.102927,16868.68507,17011.36749,231655.9944,256749.0315,240200.7061,277886.6751,263491.8748,244044.1758,187223.047,227006.6068,223541.3962,186494.325,288635.6425,262091.824,280624.4925,199332.4307,259629.0594,298427.4976,272015.7641,377962.3397,340889.1256,472108.73,500094.6309,319992.444,272925.6022,344257.8958
193.9295,1.085,mz_193.9295 RT_1.09,MS2 available,,,No results,No results,No results,No results,,210.93279,4325047.171,No matches found,No matches found,DDA for other ion,[M+H-H2O]+1,121912.1884,17891.27531,67932.10553,67803.49762,3715186.81,4325047.171,1846989.181,3415648.02,1327555.257,3693847.715,3430881.038,3639479.88,2891893.687,2263314.629,4010422.618,3312014.157,1597779.012,1131588.509,1486543.816,4170566.091,880712.8043,1696220.553,1667863.27,1723346.685,2651616.348,1228511.808,1293877.096,3308835.194
193.9734,1.402,mz_193.9734 RT_1.4,MS2 available,,,No results,No results,No results,No results,,210.97666,625205.9852,No matches found,No matches found,DDA for other ion,[M+H-H2O]+1,12278.86744,12054.69844,57417.28804,60713.00541,585659.9265,486554.1537,557358.4611,359930.3523,344774.7855,371756.5339,572514.5578,564170.9974,543097.5151,477918.5362,388336.735,426943.8444,625205.9852,617395.6404,549854.1283,546530.541,487881.813,551855.214,555332.9278,476914.1381,461574.9669,418035.8189,505506.5885,408827.9859
195.10131,10.369,mz_195.1013 RT_10.37,MS2 available,C11 H14 O3,,No results,No results,Full match,No results,-1.36,194.09403,2921547.588,No matches found,No matches found,DDA for preferred ion,[M+H]+1,267120.7267,237446.6577,523302.5277,486257.9279,468215.3879,1284785.564,556477.7119,832222.3549,773848.9144,1223590.511,1786879.548,1011910.422,366684.2148,548016.2082,660450.5936,969187.2411,786974.8605,767079.6024,369234.8018,2921547.588,599483.6602,1251468.771,1458202.874,472062.4563,264232.5393,1723828.651,1177714.515,407523.2029
196.09655,2.881,mz_196.0966 RT_2.88,MS2 available,C10 H13 N O3,,No results,No results,Partial match,Full match,-1.38,195.08927,82680168.07,Single match found,No matches found,DDA for preferred ion,[M+H]+1,34102.15412,34173.78589,40120.26252,43115.79581,32671.5556,33180.20758,31486.71107,28296.80678,28954.77216,26703.30747,4557483.578,3934724.52,3656311.378,44995.55707,132816.0518,101472.2979,24414.23595,24910.42015,25418.34837,63755806.44,66304607.22,82680168.07,16160339.89,13397079.31,10265021.99,730668.1451,1018821.299,749076.5469
196.96056,1.112,mz_196.9606 RT_1.11,MS2 available,,,No results,No results,No results,No results,,195.95328,37622262.14,No matches found,No matches found,DDA for preferred ion,[M+H]+1,55481.17706,14532.28076,50904.50378,43920.12911,19189223.82,18015301.93,18078596.38,15783305.47,18530840.83,14404728.78,9897239.136,12035127.26,12455229.47,11667202.31,11789003.12,11922244.03,24765680.44,29027988.73,26917681.66,33334077.97,33428666.33,30514307.78,33256737.61,37622262.14,34606722.19,18914276.3,17586959.46,22390628.2
197.08063,4.891,mz_197.0806 RT_4.89,MS2 available,C10 H12 O4,,No results,No results,Partial match,Full match,-1.11,196.07334,1757710.787,Multiple matches found,No matches found,DDA for preferred ion,[M+H]+1,14089.95738,13770.9135,266297.3069,69236.03249,1726316.076,1757710.787,1494512.857,1068447.718,1051609.934,1177904.008,15038.89124,14804.48481,14912.15362,15090.57865,15223.36778,14786.36196,14923.00049,15281.42186,14949.36576,15570.50908,15541.15848,15367.84218,14774.36893,15008.91029,14363.30261,14623.27319,14607.43078,14945.06993
198.12324,0.89,mz_198.1232 RT_0.89,MS2 available,C9 H15 N3 O2,,No results,No results,Full match,No results,-2.37,197.11596,52147734.48,No matches found,No matches found,DDA for preferred ion,[M+H]+1,14086.04595,13932.73514,244985.6964,234773.6374,52147734.48,47057134.89,51185716.62,42214931.38,44960334.92,42395165.29,22387744.18,20919047.75,23031352.8,30552379.59,23551495.89,24707710.27,8040946.325,8934133.499,6228156.892,32248508.11,35150984.95,29212709.81,14298565.37,15808802.12,12165522.87,17441846.21,21100054.29,16177424.74
198.18493,12.212,mz_198.1849 RT_12.21,MS2 available,,,No results,No results,Unused,No results,,180.1511,713659.0945,No matches found,No matches found,No MS2,[M+NH4]+1,7816.517139,9183.498673,9907.271982,8741.254133,81179.45141,345247.0794,62894.55073,51571.04021,67008.83932,39085.51704,34638.67438,103609.4532,26323.09071,35966.18699,78618.17024,55490.97447,713659.0945,69822.10585,93233.81312,176799.1391,139008.3498,48276.3784,29358.65854,48147.04552,72503.73298,76629.70036,239622.4008,42786.4901
198.93952,0.821,mz_198.9395 RT_0.82,MS2 available,,,No results,No results,No results,No results,,215.94282,4886508.482,No matches found,No matches found,DDA for preferred ion,[M+H-H2O]+1,10510.04814,10328.00701,11382.10411,21176.92919,1516793.252,995998.6332,1037401.897,1183071.161,1192405.52,968549.0119,1648163.499,1574121.436,2221706.988,1402952.387,1692461.914,1624057.453,4886508.482,4336762.66,3592977.886,3253722.687,2996556.996,3109677.14,3700014.148,2794795.116,2516783.83,1554692.819,1918598.002,1702231.568
199.16908,9.723,mz_199.1691 RT_9.72,MS2 available,,,No results,No results,Unused,Unused,,198.16181,4166911.663,Single match found,No matches found,DDA for preferred ion,[M+H]+1,601694.3926,592731.0358,505663.4575,643265.7083,572777.691,567233.0421,486440.4477,1977110.761,745506.3132,699332.3766,4166911.663,782953.7116,722341.3552,568197.3397,797851.0088,1985798.349,595660.5257,635158.996,775447.6437,638010.23,507308.7534,652432.0092,811922.9092,664141.2257,584714.304,1010606.496,591391.2293,585730.4511
200.03127,1.095,mz_200.0313 RT_1.1,MS2 available,C4 H10 N O6 P,,No results,No results,Partial match,Full match,-2.93,199.02399,12695696.68,Multiple matches found,No matches found,DDA for preferred ion,[M+H]+1,14197.62197,15973.43979,47777.9021,41222.51417,12695696.68,11759645.04,10594971.39,477995.2809,389537.6814,503619.263,2678408.975,4392991.273,8785329.077,537375.2584,553165.7455,644141.7423,646599.9001,621530.1021,544562.136,240250.3286,150462.16,206113.7679,93714.8848,107351.9667,68981.48022,626160.0539,464870.4393,524336.6193
201.03916,1.431,mz_201.0392 RT_1.43,MS2 available,C8 H8 O6,,No results,No results,Partial match,Full match,-0.98,200.03189,6009691.96,Multiple matches found,No matches found,DDA for preferred ion,[M+H]+1,12904.09964,12705.27193,67596.94683,74397.20657,624258.1753,520651.7908,491687.1218,4993154.227,6009691.96,4036203.226,15046.84884,14526.82958,16233.20604,15841.38515,15467.34963,14926.55074,16036.18225,17614.11367,16215.61724,23283.5098,23792.35608,23422.91885,14798.00065,14473.89326,14310.27245,15464.66396,16567.44567,22712.88358
